Nature,Modest,Timid,,Adamant,Naughty,
Moves,Heat Wave,Heat Wave,,Solar Blade,Petal Blizzard,
,Body Press,Flamethrower,,Knock Off,Sludge Bomb,
,Scorching Sands,Air Slash,,Fake Tears,Earthquake,
,Stealth Rock,Solar Beam,,Grass Whistle,Weather Ball,
Name,Camper Merc,,,,,
Pokémon,,,,,,
,Primeape,Drapion,Trevenant,Scyther,,
Level,51 ,52 ,52 ,52 ,,
Held Item,Expert Belt,Dark Gem,Sitrus Berry,Eviolite,,
Ability,Defiant,Sniper,Harvest,Technician,,
Nature,Jolly,Jolly,Adamant,Jolly,,
Moves,Close Combat,Cross Poison,Horn Leech,Dual Wingbeat,,
,Stone Edge,Pursuit,Shadow Claw,Bug Bite,,
,Earthquake,Earthquake,Substitute,Brick Break,,
,Poison Jab,Rock Slide,Will-O-Wisp,Swords Dance,,
Name,Hiker Trent,,,,,
Pokémon,,,,,,
,Bastiodon,Diggersby,Magcargo,,,
Level,54 ,52 ,52 ,,,
Held Item,Red Card,Chople Berry,Red Card,,,
Ability,Sturdy,Huge Power,Weak Armor,,,
Nature,Brave,Jolly,Timid,,,
Moves,Heavy Slam,High Horsepower,Flamethrower,,,
,Metal Burst,Body Slam,Power Gem,,,
,Stealth Rock,Quick Attack,Earth Power,,,
,Roar,Swords Dance,Shell Smash,,,
Name,Hiker Brice,,,,,
Pokémon,,,,,,
,Bronzong,Solrock,Lunatone,Camerupt,,
Level,53 ,52 ,52 ,52 ,,
Held Item,Colbur Berry,Room Service,Room Service,Fire Gem,,
Ability,Levitate,Levitate,Levitate,Solid Rock,,
Nature,Brave,Brave,Quiet,Quiet,,
Moves,Future Sight,Stone Edge,Psychic,Eruption,,
,Gyro Ball,Earthquake,Power Gem,Earth Power,,
,Explosion,Acrobatics,Explosion,Flamethrower,,
,Trick Room,Trick Room,Trick Room,Rock Slide,,
Name,Picnicker Carol,,,,,
Pokémon,,,,,,
,Dubwool,Ampharos,Spinda,,,
Level,53 ,52 ,53 ,,,
Held Item,Assault Vest,Shuca Berry,Chople Berry,,,
Ability,Fluffy,Static,Contrary,,,
Nature,Impish,Timid,Impish,,,
Moves,Mega Kick,Thunderbolt,Dizzy Punch,,,
,Zen Headbutt,Focus Blast,Superpower,,,
,Payback,Hidden Power Ice,Psycho Cut,,,
,Counter,Agility,Hypnosis,,,
,Mt. Chimney,,,,,
Name,Team Magma Grunt Mt Chimney #1 & Team Magma Grunt Mt Chimney #2 [Double],,,,,
Pokémon,,,,,,
,Accelgor,Sawk,,Indeedee-F,Meowstic-F,
Level,53 ,52 ,,52 ,53 ,
Held Item,Focus Sash,Weakness Policy,,Wise Glasses,Fairy Gem,
Ability,Unburden,Sturdy,,Psychic Surge,Competitive,
Nature,Timid,Jolly,,Timid,Timid,
Moves,Bug Buzz,Close Combat,,Hyper Voice,Expanding Force,
,Struggle Bug,Reversal,,Expanding Force,Thunderbolt,
,Acid Spray,Zen Headbutt,,,Dazzling Gleam,
,Encore,Throat Chop,,,Shadow Ball,
Name,Magma Admin Tabitha,,,,,
Pokémon,,,,,,
,Torkoal,Armaldo,Espeon,Victreebel,Absol-Mega,
Level,54 ,53 ,53 ,53 ,54 ,
Held Item,Quick Claw,Leftovers,Life Orb,Lum Berry,Absolite,
Ability,Drought,Battle Armor,Synchronize,Chlorophyll,Magic Bounce,
Nature,Quiet,Careful,Timid,Lonely,Naive,
Moves,Flamethrower,Stone Edge,Psychic,Solar Blade,Knock Off,
,Explosion,Leech Life,Dazzling Gleam,Gunk Shot,Psycho Cut,
,Solar Beam,Earthquake,Weather Ball,Weather Ball,Fire Blast,
,Earth Power,Stealth Rock,Morning Sun,Sleep Powder,Ice Beam,
Name,Magma Leader Maxie [Boss],,,,,
Pokémon,,,,,,
,Crustle,Wobbuffet,Aerodactyl,Kommo-o,Zarude,Camerupt-Mega
Level,53 ,53 ,53 ,54 ,54 ,54 
Held Item,Red Card,Iapapa Berry,Dark Gem,Leftovers,Assault Vest,Cameruptite
Ability,Sturdy,Shadow Tag,Unnerve,Overcoat,Leaf Guard,Sheer Force
Nature,Jolly,Timid,Jolly,Jolly,Jolly,Quiet
Moves,Stone Edge,Counter,Stone Edge,Body Press,Power Whip,Earth Power
,Earthquake,Mirror Coat,Dual Wingbeat,Dragon Tail,Darkest Lariat,Flamethrower
,Spikes,Destiny Bond,Aqua Tail,Poison Jab,U-turn,Rock Slide
,Stealth Rock,Encore,Pursuit,Iron Defense,Low Kick,Substitute
,Jagged Pass,,,,,
Name,Hiker Eric & Picnicker Autumn [Double],,,,,
Pokémon,,,,,,
,Gliscor,Stonjourner,,Ferrothorn,Serperior,Boltund
Level,52 ,53 ,,53 ,52 ,53 
