Nature,Jolly,Hasty,Timid,Timid,Jolly,Timid
Moves,Acrobatics,Shadow Ball,Psychic,Moongeist Beam,Close Combat,Sludge Wave
,Super Fang,Flamethrower,Thunderbolt,Meteor Beam,Shadow Sneak,Shadow Ball
,Hypnosis,U-turn,Dazzling Gleam,Moonblast,Knock Off,Focus Blast
,Roost,Grass Knot,Shadow Ball,Roost,Bulk Up,Destiny Bond
Name,Elite Four Phoebe [Double],,,,,
Pokémon,,,,,,
,Decidueye-Hisui,Chandelure,Blastoise,Lunala,Giratina-Origin,Gengar-Mega
Level,99 ,100 ,99 ,100 ,100 ,100 
Held Item,Focus Sash,Kasib Berry,Iapapa Berry,Power Herb,Griseous Orb,Gengarite
Ability,Scrappy,Shadow Tag,Torrent,Shadow Shield,Levitate,Shadow Tag
Nature,Jolly,Timid,Timid,Timid,Naive,Timid
Moves,Close Combat,Fire Blast,Muddy Water,Moongeist Beam,Poltergeist,Sludge Wave
,Leaf Blade,Heat Wave,Focus Blast,Meteor Beam,Dragon Pulse,Shadow Ball
,Knock Off,Shadow Ball,Follow Me,Dazzling Gleam,Shadow Sneak,Focus Blast
,Tailwind,Protect,Fake Out,Tailwind,Flamethrower,Protect
Name,Elite Four Glacia,,,,,
Pokémon,,,,,,
,Mamoswine,Abomasnow-Mega,Arctovish,Enamorus-T,Kyurem-White,Calyrex-Ice
Level,100 ,100 ,100 ,99 ,100 ,100 
Held Item,Focus Sash,Abomasite,Ice Gem,Leftovers,Assault Vest,Custap Berry
Ability,Oblivious,Snow Warning,Slush Rush,Overcoat,Turboblaze,As One (Glastrier)
Nature,Jolly,Modest,Naive,Bold,Timid,Jolly
Moves,Earthquake,Blizzard,Fishious Rend,Moonblast,Dragon Pulse,Glacial Lance
,Icicle Crash,Giga Drain,Blizzard,Mystical Fire,Ice Beam,High Horsepower
,Stone Edge,Focus Blast,Icicle Crash,Calm Mind,Fusion Flare,Substitute
,Stealth Rock,Aurora Veil,Whirlpool,Rest,Earth Power,Swords Dance
Name,Elite Four Glacia [Double],,,,,
Pokémon,,,,,,
,Magearna,Crabominable,Abomasnow-Mega,Porygon2,Calyrex-Ice,Kyurem-Black
Level,100 ,100 ,100 ,99 ,100 ,100 
Held Item,Occa Berry,Focus Sash,Abomasite,Eviolite,Ice Gem,Room Service
Ability,Soul-Heart,Hyper Cutter,Snow Warning,Download,As One (Glastrier),Teravolt
Nature,Quiet,Brave,Quiet,Quiet,Brave,Brave
Moves,Flash Cannon,Close Combat,Blizzard,Tri Attack,Glacial Lance,Draco Meteor
,Dazzling Gleam,Ice Hammer,Giga Drain,Blizzard,Zen Headbutt,Icicle Spear
,Encore,Reversal,Earth Power,Psychic,Close Combat,Fusion Bolt
,Trick Room,Crabhammer,Aurora Veil,Trick Room,Trick Room,Stone Edge
Name,Elite Four Drake,,,,,
Pokémon,,,,,,
,Dragapult,Crawdaunt,Zygarde,Suicune,Reshiram,Salamence-Mega
Level,100 ,100 ,100 ,100 ,100 ,100 
Held Item,Life Orb,Focus Sash,Haban Berry,Leftovers,Lum Berry,Salamencite
Ability,Clear Body,Adaptability,Power Construct,Pressure,Turboblaze,Aerilate
Nature,Naive,Jolly,Jolly,Timid,Timid,Jolly
Moves,Dragon Darts,Crabhammer,Thousand Arrows,Scald,Blue Flare,Return
,Shadow Ball,Lash Out,Dragon Claw,Ice Beam,Dragon Pulse,Earthquake
,Fire Blast,Close Combat,Coil,Calm Mind,Earth Power,Dragon Dance
,Steel Wing,Dragon Dance,Glare,Substitute,Roost,Roost
Name,Elite Four Drake [Double],,,,,
Pokémon,,,,,,
,Dragapult,Suicune,Zygarde,Charizard,Zekrom,Salamence-Mega
Level,100 ,100 ,100 ,100 ,100 ,100 
Held Item,Focus Sash,Leftovers,Leftovers,Life Orb,White Herb,Salamencite
Ability,Clear Body,Inner Focus,Power Construct,Blaze,Teravolt,Aerilate
Nature,Naive,Bold,Careful,Timid,Hasty,Timid
Moves,Dragon Darts,Scald,Thousand Waves,Heat Wave,Draco Meteor,Dragon Pulse
,Shadow Ball,Snarl,Breaking Swipe,Hurricane,Bolt Strike,Hyper Voice
,Light Screen,Calm Mind,Extreme Speed,Aura Sphere,Scale Shot,Flamethrower
,Reflect,Tailwind,Coil,Tailwind,Protect,Tailwind
Name,Champion Wallace,,,,,
Pokémon,,,,,,
,Kyogre-Primal,Barraskewda,Goodra-Hisui,Palkia,Manaphy,Swampert-Mega
Level,100 ,100 ,100 ,100 ,100 ,100 
Held Item,Blue Orb,Choice Band,Leftovers,Scope Lens,Leftovers,Swampertite
Ability,Primordial Sea,Swift Swim,Shell Armor,Pressure,Hydration,Swift Swim
Nature,Hasty,Adamant,Relaxed,Timid,Timid,Jolly
Moves,Origin Pulse,Liquidation,Heavy Slam,Draco Meteor,Scald,Earthquake
,Liquidation,Flip Turn,Aqua Tail,Hydro Pump,Energy Ball,Liquidation
,Thunder,,Curse,Earth Power,Ice Beam,Stone Edge
,Ice Beam,,Rest,Focus Energy,Tail Glow,Ice Punch
