Level,94 ,93 ,93 ,94 ,94 ,95 
Held Item,Leftovers,Assault Vest,Sitrus Berry,Black Sludge,Dragon Gem,Beedrillite
Ability,Sturdy,Regenerator,Harvest,Poison Touch,Overcoat,Adaptability
Nature,Impish,Bold,Adamant,Careful,Jolly,Jolly
Moves,Explosion,Future Sight,Poltergeist,Gunk Shot,Close Combat,X-Scissor
,Body Press,Scald,Horn Leech,Explosion,Dragon Claw,Drill Run
,Spikes,Flamethrower,Leech Seed,Fire Punch,Poison Jab,Knock Off
,Stealth Rock,Dragon Tail,Substitute,Curse,Dragon Dance,Swords Dance
Name,Cool Trainer Felix,,,,,
Pokémon,,,,,,
,Rillaboom,Tyranitar,Clefable,Arcanine-Hisui,Inteleon,Ampharos-Mega
Level,94 ,93 ,93 ,94 ,95 ,95 
Held Item,Focus Sash,Dark Gem,Grassy Seed,Lum Berry,Flying Gem,Ampharosite
Ability,Grassy Surge,Sand Stream,Magic Guard,Rock Head,Sniper,Mold Breaker
Nature,Adamant,Jolly,Timid,Jolly,Hasty,Timid
Moves,Grassy Glide,Stone Edge,Moonblast,Head Smash,Snipe Shot,Thunderbolt
,Knock Off,Crunch,Flamethrower,Flare Blitz,Hidden Power Grass,Dragon Pulse
,Low Sweep,Pursuit,Calm Mind,Close Combat,Acrobatics,Focus Blast
,Endeavor,Stealth Rock,Soft-Boiled,Extreme Speed,Work Up,Agility
Name,Cool Trainer Julie & Cool Trainer Dianne [Double],,,,,
Pokémon,,,,,,
,Sceptile-Mega,Sirfetch’d,Florges,Golisopod,Honchkrow,Kangaskhan-Mega
Level,95 ,94 ,94 ,94 ,94 ,95 
Held Item,Sceptilite,Fighting Gem,Salac Berry,Assault Vest,Focus Sash,Kangaskhanite
Ability,Lightning Rod,Scrappy,Symbiosis,Emergency Exit,Super Luck,Parental Bond
Nature,Timid,Jolly,Timid,Adamant,Timid,Jolly
Moves,Energy Ball,Close Combat,Dazzling Gleam,First Impression,Hurricane,Body Slam
,Dragon Pulse,Poison Jab,Psychic,Liquidation,Dark Pulse,Crunch
,Focus Blast,Knock Off,Pollen Puff,Leech Life,Heat Wave,Seismic Toss
,Detect,Detect,Calm Mind,Knock Off,Tailwind,Fake Out
Name,Cool Trainer Samuel,,,,,
Pokémon,,,,,,
,Scolipede,Garchomp,Tauros,Gyarados,Eelektross,Blaziken-Mega
Level,94 ,93 ,93 ,93 ,94 ,95 
Held Item,Focus Sash,Life Orb,Life Orb,Lum Berry,Assault Vest,Blazikenite
Ability,Speed Boost,Rough Skin,Sheer Force,Moxie,Levitate,Speed Boost
Nature,Jolly,Jolly,Jolly,Jolly,Relaxed,Jolly
Moves,Infestation,Scale Shot,Body Slam,Waterfall,Discharge,Close Combat
,Endeavor,Earthquake,Close Combat,Power Whip,Flamethrower,Flare Blitz
,Spikes,Stone Edge,Zen Headbutt,Ice Fang,Sludge Bomb,Stone Edge
,Toxic Spikes,Stealth Rock,Throat Chop,Dragon Dance,Knock Off,Swords Dance
Name,Cool Trainer Shannon,,,,,
Pokémon,,,,,,
,Pelipper,Gorebyss,Dragonite,Scizor,Whimsicott,Swampert-Mega
Level,94 ,94 ,93 ,93 ,93 ,95 
Held Item,Wacan Berry,White Herb,Lum Berry,Steel Gem,Life Orb,Swampertite
Ability,Drizzle,Swift Swim,Multiscale,Technician,Prankster,Swift Swim
Nature,Modest,Modest,Naive,Jolly,Timid,Jolly
Moves,Hydro Pump,Surf,Hurricane,Bug Bite,Energy Ball,Earthquake
,Hurricane,Ice Beam,Dragon Claw,Bullet Punch,Hurricane,Liquidation
,Icy Wind,Baton Pass,Hydro Pump,Quick Attack,Weather Ball,Stone Edge
,Detect,Shell Smash,Earthquake,Swords Dance,Grass Whistle,Power-Up Punch
Name,Cool Trainer Caroline,,,,,
Pokémon,,,,,,
,Mudsdale,Ferrothorn,Blastoise,Zoroark-Hisui,Braviary-Hisui,Gallade-Mega
Level,94 ,94 ,94 ,95 ,95 ,95 
Held Item,Assault Vest,Occa Berry,White Herb,Focus Sash,Life Orb,Galladite
Ability,Stamina,Iron Barbs,Torrent,Illusion,Sheer Force,Inner Focus
Nature,Adamant,Sassy,Naive,Timid,Timid,Jolly
Moves,Earthquake,Power Whip,Scald,Hyper Voice,Hurricane,Close Combat
,Body Press,Gyro Ball,Earthquake,Flamethrower,Psychic,Zen Headbutt
,Payback,Spikes,Ice Beam,Grass Knot,Heat Wave,Poison Jab
,Heavy Slam,Stealth Rock,Shell Smash,Nasty Plot,Agility,Knock Off
Name,Cool Trainer Michelle,,,,,
Pokémon,,,,,,
,Slurpuff,Darmanitan,Chandelure,Gliscor,Hydreigon,Heracross-Mega
Level,94 ,94 ,94 ,95 ,95 ,95 
Held Item,Focus Sash,Life Orb,Choice Specs,Toxic Orb,Lum Berry,Heracronite
Ability,Unburden,Sheer Force,Shadow Tag,Poison Heal,Levitate,Skill Link
Nature,Timid,Jolly,Timid,Jolly,Timid,Jolly
Moves,Misty Explosion,Flare Blitz,Fire Blast,Earthquake,Dragon Pulse,Close Combat
,Fire Blast,Earthquake,Shadow Ball,Facade,Dark Pulse,Pin Missile
,Endeavor,Zen Headbutt,Energy Ball,Knock Off,Flamethrower,Rock Blast
,Sticky Web,Rock Slide,Hidden Power Ice,Stealth Rock,Nasty Plot,Substitute
Name,Cool Trainer Specter,,,,,
Pokémon,,,,,,
,Snorlax,Salamence,Breloom,Metagross,Starmie,Sableye-Mega
Level,95 ,94 ,94 ,95 ,95 ,97 
Held Item,Custap Berry,Life Orb,Focus Sash,Weakness Policy,Power Herb,Sablenite
Ability,Gluttony,Intimidate,Technician,Clear Body,Analytic,Magic Bounce
Nature,Impish,Hasty,Jolly,Jolly,Timid,Calm
Moves,Self-Destruct,Draco Meteor,Close Combat,Meteor Mash,Hydro Pump,Seismic Toss
,Earthquake,Dual Wingbeat,Mach Punch,Body Press,Psychic,Hex
,Crunch,Earthquake,Bullet Seed,Stored Power,Meteor Beam,Will-O-Wisp
,Counter,Fire Fang,Rock Tomb,Cosmic Power,Ice Beam,Recover
Name,Cool Trainer Edgar,,,,,
Pokémon,,,,,,
,Charizard-Mega-Y,Rhyperior,Lilligant-Hisui,Ninetales-Alola,Venusaur,Goodra
Level,96 ,94 ,95 ,94 ,95 ,94 
Held Item,Charizardite Y,Leftovers,Flying Gem,Focus Sash,Life Orb,Assault Vest
Ability,Drought,Rock Head,Chlorophyll,Snow Cloak,Chlorophyll,Gooey
Nature,Timid,Adamant,Adamant,Timid,Rash,Relaxed
Moves,Heat Wave,Head Smash,Solar Blade,Moonblast,Solar Beam,Dragon Pulse
,Air Slash,Earthquake,Close Combat,Freeze-Dry,Earthquake,Earthquake
,Focus Blast,Heat Crash,Acrobatics,Weather Ball,Weather Ball,Weather Ball
,Solar Beam,Stealth Rock,Sleep Powder,Nasty Plot,Growth,Counter
Name,Triathlete Darren,,,,,
Pokémon,,,,,,
,Archeops,Wobbuffet,Nidoking,Dragapult,Pikachu,Charizard-Mega-X
Level,94 ,94 ,94 ,95 ,100 ,96 
Held Item,Flying Gem,Iapapa Berry,Focus Sash,Life Orb,Light Ball,Charizardite X
Ability,Defeatist,Shadow Tag,Sheer Force,Clear Body,Static,Tough Claws
Nature,Naive,Jolly,Timid,Hasty,Naive,Jolly
Moves,Power Gem,Counter,Earth Power,Dragon Darts,Volt Tackle,Flare Blitz
,Acrobatics,Mirror Coat,Sludge Wave,Fire Blast,Thunder,Dragon Claw
,Heat Wave,Destiny Bond,Ice Beam,Thunder,Surf,Dragon Dance
,Stealth Rock,Encore,Counter,Steel Wing,Grass Knot,Roost
Name,Cool Trainer Halle,,,,,
Pokémon,,,,,,
,Golem,Turtonator,Floette-Eternal,Escavalier,Weavile,Mawile-Mega
Level,95 ,94 ,94 ,95 ,95 ,96 
Held Item,Custap Berry,Leftovers,Sitrus Berry,Assault Vest,Focus Sash,Mawilite
Ability,Sturdy,Shell Armor,Flower Veil,Overcoat,Inner Focus,Huge Power
Nature,Adamant,Adamant,Timid,Adamant,Jolly,Adamant
Moves,Earthquake,Heat Crash,Light of Ruin,Megahorn,Knock Off,Play Rough
,Stone Edge,Explosion,Psychic,Iron Head,Triple Axel,Iron Head
,Explosion,Body Press,Hidden Power Fire,Drill Run,Low Kick,Sucker Punch
,Stealth Rock,Curse,Calm Mind,Knock Off,Swords Dance,Swords Dance
Name,Winstrate Vito [Boss],,,,,
Pokémon,,,,,,
,Indeedee,Aggron,Pheromosa,Cloyster,Hawlucha,Alakazam-Mega
Level,96 ,95 ,96 ,95 ,95 ,97 
Held Item,Focus Sash,Custap Berry,Life Orb,Focus Sash,Psychic Seed,Alakazite
Ability,Psychic Surge,Sturdy,Beast Boost,Overcoat,Unburden,Trace
Nature,Timid,Brave,Naive,Naive,Adamant,Timid
Moves,Future Sight,Stone Edge,Close Combat,Hydro Pump,Close Combat,Expanding Force
,Expanding Force,Heavy Slam,Bug Buzz,Freeze-Dry,Acrobatics,Dazzling Gleam
,Dazzling Gleam,Metal Burst,Ice Beam,Explosion,Stone Edge,Shadow Ball
,Mystical Fire,Stealth Rock,Throat Chop,Shell Smash,Swords Dance,Substitute
,Route 123 [Optional],,,,,
Name,Pokémaniac Hambino,,,,,
Pokémon,,,,,,
,Togekiss,Marowak,Serperior,Drifblim,Hatterene,Luxray
Level,94 ,94 ,94 ,95 ,95 ,95 
Held Item,Lum Berry,Thick Club,Focus Sash,Flying Gem,Babiri Berry,Flame Orb
Ability,Serene Grace,Battle Armor,Contrary,Unburden,Magic Bounce,Guts
Nature,Timid,Adamant,Timid,Naive,Modest,Adamant
Moves,Air Slash,Bonemerang,Leaf Storm,Shadow Ball,Misty Explosion,Zing Zap
,Aura Sphere,Stone Edge,Dragon Pulse,Acrobatics,Psychic,Facade
,Mystical Fire,Fire Punch,Hidden Power Fire,Explosion,Mystical Fire,Crunch
,Thunder Wave,Stealth Rock,Glare,Hidden Power Fire,Nuzzle,Agility
Name,Cool Trainer Wendy & Cool Trainer Braxton [Double],,,,,
Pokémon,,,,,,
,Oranguru,Florges,Vivillon,Greedent,Swalot,Snorlax
Level,96 ,95 ,95 ,95 ,95 ,96 
Held Item,Starf Berry,Starf Berry,Focus Sash,Starf Berry,Starf Berry,Starf Berry
Ability,Symbiosis,Symbiosis,Friend Guard,Cheek Pouch,Sticky Hold,Gluttony
Nature,Bold,Bold,Timid,Relaxed,Relaxed,Relaxed
Moves,Psychic,Moonblast,Pollen Puff,Return,Belch,Body Slam
,Stored Power,Dazzling Gleam,Rage Powder,Body Press,Body Press,High Horsepower
,Psych Up,Pollen Puff,Sleep Powder,Crunch,Fire Punch,Crunch
,Trick Room,Aromatherapy,Stun Spore,Stuff Cheeks,Stuff Cheeks,Curse
Name,Ninja Boy Jonas & Expert Fredrick [Double],,,,,
Pokémon,,,,,,
,Togekiss,Sneasler,Donphan,Mr. Rime,Decidueye,Sceptile
Level,95 ,96 ,95 ,96 ,95 ,95 
Held Item,Salac Berry,Salac Berry,Custap Berry,Weakness Policy,Weakness Policy,Weakness Policy
Ability,Super Luck,Inner Focus,Sturdy,Tangled Feet,Overgrow,Unburden
Nature,Timid,Jolly,Adamant,Timid,Timid,Rash
Moves,Dazzling Gleam,Close Combat,High Horsepower,Blizzard,Energy Ball,Energy Ball
,Stored Power,Poison Jab,Stone Edge,Stored Power,Shadow Ball,Focus Blast
,Fling,Ice Shard,Ice Shard,Freeze-Dry,Hidden Power Fire,Rock Slide
,Psych Up,Fling,Endeavor,Fake Out,Tailwind,Acrobatics
Name,Hex Maniac Gongas,,,,,
Pokémon,,,,,,
,Raichu,Glaceon,Swellow,Tangrowth,Volcarona,Slowbro
Level,95 ,95 ,95 ,95 ,95 ,96 
Held Item,Focus Sash,Occa Berry,Life Orb,Assault Vest,Grass Gem,Leftovers
Ability,Static,Snow Cloak,Scrappy,Regenerator,Flame Body,Regenerator
Nature,Timid,Timid,Naive,Careful,Timid,Bold
Moves,Thunder,Blizzard,Boomburst,Power Whip,Bug Buzz,Future Sight
,Surf,Freeze-Dry,Brave Bird,Earthquake,Fiery Dance,Scald
,Grass Knot,Hidden Power Ground,Heat Wave,Knock Off,Giga Drain,Body Press
,Counter,Calm Mind,U-turn,Infestation,Quiver Dance,Slack Off
Name,Twins Miu And Yuki [Double],,,,,
Pokémon,,,,,,
,Sharpedo,Marowak-Alola,Gothitelle,Granbull,Toxicroak,Arcanine-Hisui
Level,95 ,95 ,95 ,95 ,95 ,96 
Held Item,Focus Sash,Thick Club,Leftovers,Iapapa Berry,White Herb,Rock Gem
Ability,Speed Boost,Lightning Rod,Shadow Tag,Intimidate,Poison Touch,Intimidate
Nature,Timid,Jolly,Timid,Jolly,Jolly,Jolly
Moves,Hydro Pump,Flare Blitz,Psychic,Play Rough,Close Combat,Flare Blitz
,Dark Pulse,Bonemerang,Fake Out,Close Combat,Poison Jab,Rock Slide
,Icy Wind,Protect,Protect,Stomping Tantrum,Knock Off,Extreme Speed
,Destiny Bond,Stealth Rock,Thunder Wave,Thunder Wave,Fake Out,Howl
Name,Bug Catcher Davis,,,,,
Pokémon,,,,,,
,Kingdra,Basculegion,Exeggutor-Alola,Abomasnow,Zangoose,Scizor-Mega
Level,95 ,95 ,95 ,95 ,94 ,96 
Held Item,Life Orb,Life Orb,Yache Berry,Ice Gem,Sitrus Berry,Scizorite
Ability,Swift Swim,Mold Breaker,Harvest,Soundproof,Toxic Boost,Technician
Nature,Modest,Adamant,Brave,Adamant,Jolly,Jolly
Moves,Dragon Pulse,Aqua Tail,Leaf Storm,Wood Hammer,Quick Attack,Bullet Punch
,Octazooka,Spirit Shackle,Dragon Hammer,Ice Shard,Close Combat,Close Combat
,Flip Turn,Head Smash,Explosion,Earthquake,Night Slash,Knock Off
,Hurricane,Destiny Bond,Low Kick,Swords Dance,Belly Drum,Swords Dance
Name,Psychic Jacki & Bird Keeper Alberto [Double],,,,,
Pokémon,,,,,,
,Wyrdeer,Metagross,Medicham,Pelipper,Tropius,Charizard
Level,95 ,95 ,96 ,95 ,96 ,95 
Held Item,Life Orb,Ground Gem,Focus Sash,Water Gem,Sitrus Berry,Flying Gem
Ability,Intimidate,Clear Body,Pure Power,Drizzle,Harvest,Blaze
Nature,Hasty,Jolly,Jolly,Timid,Timid,Timid
Moves,Psychic,Meteor Mash,Close Combat,Hurricane,Hurricane,Burn Up
,Megahorn,Zen Headbutt,Zen Headbutt,Weather Ball,Grass Knot,Hurricane
,Thunder,Earthquake,Reversal,Detect,Helping Hand,Focus Blast
,Earthquake,Ice Punch,Thunder Punch,Tailwind,Tailwind,Weather Ball
Name,Black Belt Hawk,,,,,
Pokémon,,,,,,
,Miltank,Hitmontop,Krookodile,Noivern,Scizor,Mudsdale
Level,95 ,96 ,95 ,95 ,95 ,95 
Held Item,Chople Berry,Life Orb,Dark Gem,Flying Gem,Focus Sash,Assault Vest
Ability,Scrappy,Technician,Moxie,Infiltrator,Technician,Inner Focus
Nature,Jolly,Adamant,Jolly,Naughty,Adamant,Adamant
Moves,Body Slam,Close Combat,Earthquake,Dragon Rush,Bug Bite,Earthquake
,Milk Drink,Mach Punch,Pursuit,Acrobatics,Bullet Punch,Stone Edge
,Stealth Rock,Bullet Punch,Stone Edge,Heat Wave,Close Combat,Heavy Slam
,Thunder Wave,Triple Axel,Aqua Tail,Dragon Dance,Swords Dance,Counter
Name,Guitarist Fernando & Cool Trainer Jazmyn [Double],,,,,
Pokémon,,,,,,
,Silvally-Electric,Kommo-o,Golem,Froslass,Orbeetle,Gengar
Level,95 ,96 ,95 ,95 ,95 ,96 
Held Item,Electric Memory,Normal Gem,Custap Berry,Ice Gem,Iapapa Berry,Focus Sash
Ability,RKS System,Overcoat,Sturdy,Cursed Body,Telepathy,Levitate
Nature,Hasty,Timid,Adamant,Timid,Timid,Timid
Moves,Multi-Attack,Dragon Pulse,Earthquake,Blizzard,Future Sight,Sludge Wave
,Explosion,Aura Sphere,Stone Edge,Shadow Ball,Bug Buzz,Shadow Ball
,Grass Pledge,Boomburst,Rock Slide,Hex,Infestation,Focus Blast
,Tailwind,,Explosion,Lovely Kiss,Hypnosis,Hypnosis
Name,Psychic Cameron & Hex Maniac Kindra [Double],,,,,
Pokémon,,,,,,
,Mienshao,Mimikyu,Thievul,Indeedee-F,Alakazam,Starmie
Level,95 ,96 ,96 ,95 ,96 ,96 
Held Item,Life Orb,Fairy Gem,Psychic Seed,Light Clay,Life Orb,Focus Sash
Ability,Inner Focus,Disguise,Unburden,Psychic Surge,Magic Guard,Analytic
Nature,Jolly,Jolly,Modest,Timid,Timid,Timid
Moves,Close Combat,Play Rough,Foul Play,Expanding Force,Expanding Force,Hydro Pump
,Rock Slide,Shadow Claw,Dark Pulse,Encore,Aura Sphere,Expanding Force
,Knock Off,Drain Punch,Burning Jealousy,Reflect,Dazzling Gleam,Whirlpool
,Detect,Swords Dance,Fake Tears,Light Screen,Protect,Thunder
,Meteor Falls [Optional],,,,,
Name,Old Couple John And Jay [Double],,,,,
Pokémon,,,,,,
,Whimsicott,Lycanroc-Midnight,Lilligant,Clefable,Heliolisk,Nidoqueen
Level,94 ,94 ,95 ,95 ,96 ,96 
Held Item,Fairy Gem,Focus Sash,Leftovers,Iapapa Berry,Normal Gem,Life Orb
Ability,Prankster,No Guard,Own Tempo,Unaware,Dry Skin,Sheer Force
Nature,Timid,Jolly,Timid,Relaxed,Timid,Timid
Moves,Moonblast,Stone Edge,Energy Ball,Moonblast,Thunder,Sludge Wave
,Encore,Rock Slide,Hidden Power Fire,Fire Blast,Electroweb,Earth Power
,Grass Whistle,Close Combat,Quiver Dance,Knock Off,Hyper Voice,Blizzard
,Tailwind,Endeavor,Sleep Powder,Follow Me,Grass Knot,Fire Blast
Name,Dragon Tamer Nicolas,,,,,
Pokémon,,,,,,
,Gyarados,Sandaconda,Metagross,Garchomp,Goodra-Hisui,Latias-Mega
Level,95 ,95 ,95 ,95 ,95 ,96 
Held Item,Wacan Berry,Iapapa Berry,Lum Berry,Leftovers,Assault Vest,Latiasite
Ability,Intimidate,Sand Spit,Clear Body,Sand Veil,Gooey,Levitate
Nature,Jolly,Careful,Jolly,Jolly,Relaxed,Timid
Moves,Waterfall,Earthquake,Meteor Mash,Dual Chop,Dragon Pulse,Psychic
,Power Whip,Stone Edge,Zen Headbutt,Iron Tail,Heavy Slam,Mystical Fire
,Earthquake,Glare,Explosion,Substitute,Fire Blast,Calm Mind
,Scale Shot,Stealth Rock,Ice Punch,Swords Dance,Body Press,Recover
,Route 115 [Optional],,,,,
Name,Triathlete Kyra,,,,,
Pokémon,,,,,,
,Togedemaru,Swellow,Dugtrio,Gourgeist-Small,Simipour,Infernape
Level,95 ,96 ,95 ,95 ,95 ,96 
Held Item,Red Card,Choice Specs,Focus Sash,Colbur Berry,Petaya Berry,Life Orb
Ability,Sturdy,Scrappy,Arena Trap,Insomnia,Gluttony,Iron Fist
Nature,Jolly,Timid,Jolly,Jolly,Timid,Jolly
Moves,Zing Zap,Boomburst,Earthquake,Power Whip,Hydro Pump,Close Combat
,Iron Head,Hurricane,Night Slash,Poltergeist,Ice Beam,Fire Punch
,Reversal,U-turn,Reversal,Explosion,Grass Knot,Thunder Punch
,Endeavor,,Screech,Destiny Bond,Nasty Plot,U-turn
Name,Battle Girl Helene,,,,,
Pokémon,,,,,,
,Exeggutor,Hawlucha,Bisharp,Kleavor,Mamoswine,Cinderace
Level,95 ,96 ,95 ,95 ,95 ,95 
Held Item,Custap Berry,Flying Gem,Steel Gem,Life Orb,White Herb,Fire Gem
Ability,Harvest,Unburden,Defiant,Sheer Force,Thick Fat,Libero
Nature,Quiet,Jolly,Jolly,Jolly,Jolly,Jolly
Moves,Psychic,Close Combat,Iron Head,Rock Slide,Earthquake,Pyro Ball
,Energy Ball,Acrobatics,Sucker Punch,Skitter Smack,Icicle Crash,Gunk Shot
,Explosion,Baton Pass,Knock Off,Agility,Ice Shard,Sucker Punch
,Endure,Swords Dance,Substitute,Baton Pass,Superpower,Substitute
Name,Ninja Boy Jack,,,,,
Pokémon,,,,,,
,Wyrdeer,Zoroark,Ditto,Ferrothorn,Kecleon,Wobbuffet
Level,95 ,95 ,100 ,96 ,95 ,95 
Held Item,Iapapa Berry,Life Orb,Bright Powder,Quick Claw,Assault Vest,Leftovers
Ability,Intimidate,Illusion,Imposter,Iron Barbs,Color Change,Shadow Tag
Nature,Hasty,Jolly,Bashful,Brave,Adamant,Jolly
Moves,Psychic,Sucker Punch,Transform,Power Whip,Drain Punch,Counter
,Megahorn,Knock Off,,Explosion,Sucker Punch,Mirror Coat
,Throat Chop,Low Kick,,Knock Off,Knock Off,Destiny Bond
,Thunder Wave,Swords Dance,,Curse,Power-Up Punch,Encore
Name,Psychic Alix,,,,,
Pokémon,,,,,,
,Pyroar,Torterra,Kommo-o,Sylveon,Azumarill,Gardevoir-Mega
Level,95 ,95 ,95 ,96 ,96 ,97 
Held Item,Focus Sash,Yache Berry,Lum Berry,Lum Berry,Assault Vest,Gardevoirite
Ability,Unnerve,Rock Head,Bulletproof,Pixilate,Huge Power,Pixilate
Nature,Timid,Jolly,Jolly,Timid,Adamant,Timid
Moves,Fire Blast,Wood Hammer,Dragon Claw,Misty Explosion,Play Rough,Hyper Voice
,Hyper Voice,Earthquake,Drain Punch,Hyper Voice,Aqua Jet,Aura Sphere
,Endeavor,Head Smash,Iron Tail,Mystical Fire,Ice Punch,Destiny Bond
,Will-O-Wisp,Stealth Rock,Dragon Dance,Calm Mind,Knock Off,Will-O-Wisp
Name,Black Belt Koichi,,,,,
Pokémon,,,,,,
,Porygon2,Yanmega,Ursaluna,Blaziken,Conkeldurr,Gallade-Mega
Level,95 ,95 ,95 ,96 ,96 ,97 
Held Item,Red Card,Choice Specs,Flame Orb,Focus Sash,Fighting Gem,Galladite
Ability,Analytic,Tinted Lens,Guts,Speed Boost,Iron Fist,Inner Focus
Nature,Quiet,Timid,Adamant,Jolly,Adamant,Jolly
Moves,Tri Attack,Hurricane,Earthquake,Close Combat,Mach Punch,Close Combat
,Blizzard,Bug Buzz,Facade,Blaze Kick,Ice Punch,Zen Headbutt
,Thunder,U-turn,Retaliate,Knock Off,Thunder Punch,Throat Chop
,Foul Play,,Crunch,Swords Dance,Bulk Up,Hypnosis
Name,Expert Timothy,,,,,
Pokémon,,,,,,
,Escavalier,Breloom,Miltank,Dragonite,Greninja-Ash,Lucario-Mega
Level,96 ,96 ,96 ,97 ,97 ,98 
Held Item,Focus Sash,Fighting Gem,Leftovers,Weakness Policy,Dark Gem,Lucarionite
Ability,Overcoat,Technician,Scrappy,Multiscale,Battle Bond,Adaptability
Nature,Brave,Jolly,Careful,Jolly,Timid,Timid
Moves,Megahorn,Mach Punch,Body Slam,Dual Wingbeat,Hydro Pump,Close Combat
,Iron Head,Bullet Seed,Body Press,Earthquake,Dark Pulse,Bullet Punch
,Drill Run,Rock Tomb,Curse,Extreme Speed,Water Shuriken,Crunch
,Metal Burst,Swords Dance,Milk Drink,Dragon Dance,Ice Beam,Swords Dance
