,Raticate,Linoone-Galar,Pidgeotto,,,
Level,22 ,23 ,23 ,,,
Held Item,Muscle Band,Lum Berry,Lum Berry,,,
Ability,Guts,Quick Feet,Keen Eye,,,
Nature,Jolly,Jolly,Naive,,,
Moves,Hyper Fang,Retaliate,Air Slash,,,
,Zen Headbutt,Slash,Swift,,,
,Brick Break,Night Slash,Heat Wave,,,
,Sucker Punch,Seed Bomb,Steel Wing,,,
Name,Lass Janice,,,,,
Pokémon,,,,,,
,Oricorio,Brionne,Whimsicott,,,
Level,23 ,22 ,24 ,,,
Held Item,Lum Berry,Metronome,Kebia Berry,,,
Ability,Dancer,Liquid Voice,Prankster,,,
Nature,Hasty,Bold,Timid,,,
Moves,Revelation Dance,Echoed Voice,Energy Ball,,,
,Pluck,,Dazzling Gleam,,,
,Feather Dance,,Nature Power,,,
,Swords Dance,,Grass Whistle,,,
Name,Rich Boy Dawson,,,,,
Pokémon,,,,,,
,Komala,Gyarados,,,,
Level,22 ,23 ,,,,
Held Item,Chople Berry,Sitrus Berry,,,,
Ability,Comatose,Intimidate,,,,
Nature,Adamant,Timid,,,,
Moves,Body Slam,Dragon Rage,,,,
,Wood Hammer,,,,,
,Brick Break,,,,,
,Sucker Punch,,,,,
Name,School Kid Jerry & Youngster Johnson [Double],,,,,
Pokémon,,,,,,
,Simipour,Masquerain,,Purugly,Sneasel,
Level,23 ,24 ,,23 ,23 ,
Held Item,Mystic Water,Lum Berry,,Lum Berry,Focus Sash,
Ability,Torrent,Intimidate,,Defiant,Inner Focus,
Nature,Timid,Timid,,Jolly,Jolly,
Moves,Water Pledge,Bug Buzz,,Fake Out,Ice Punch,
,Brine,Air Cutter,,Super Fang,Knock Off,
,Icy Wind,Ice Beam,,Fake Tears,Ice Shard,
,Grass Knot,Giga Drain,,Hypnosis,Brick Break,
Name,Bug Catcher Jose,,,,,
Pokémon,,,,,,
,Pinsir,Durant,Vivillon,,,
Level,24 ,23 ,24 ,,,
Held Item,Lum Berry,Lum Berry,Lum Berry,,,
Ability,Hyper Cutter,Swarm,Shield Dust,,,
Nature,Jolly,Jolly,Bold,,,
Moves,X-Scissor,First Impression,Bug Buzz,,,
,Rock Slide,Iron Head,Air Slash,,,
,Storm Throw,X-Scissor,Quiver Dance,,,
,Bulk Up,Thunder Fang,Roost,,,
Name,Lady Sarah,,,,,
Pokémon,,,,,,
,Granbull,Perrserker,,,,
Level,24 ,24 ,,,,
Held Item,Sitrus Berry,Electric Gem,,,,
Ability,Intimidate,Steely Spirit,,,,
Nature,Careful,Sassy,,,,
Moves,Play Rough,Iron Tail,,,,
,Brick Break,Bullet Punch,,,,
,Crunch,Thunder,,,,
,Bulk Up,Hone Claws,,,,
Name,School Kid Karen,,,,,
Pokémon,,,,,,
,Tangela,Cramorant,Raichu,,,
Level,25 ,24 ,24 ,,,
Held Item,Lum Berry,Sitrus Berry,Lum Berry,,,
Ability,Regenerator,Gulp Missile,Lightning Rod,,,
Nature,Calm,Hasty,Naive,,,
Moves,Giga Drain,Surf,Discharge,,,
,Sludge Bomb,Drill Peck,Surf,,,
,Ancient Power,Whirlpool,Grass Knot,,,
,Stun Spore,Belch,Extreme Speed,,,
Name,Hiker Clark,,,,,
Pokémon,,,,,,
,Dugtrio,Dugtrio-Alola,,,,
Level,25 ,25 ,,,,
Held Item,Soft Sand,Focus Sash,,,,
Ability,Arena Trap,Tangling Hair,,,,
Nature,Jolly,Jolly,,,,
Moves,Earthquake,Earthquake,,,,
,Night Slash,Iron Head,,,,
,Slash,Stone Edge,,,,
,Double Team,Reversal,,,,
Name,Hiker Devan,,,,,
Pokémon,,,,,,
,Primeape,Drednaw,Gligar,,,
Level,25 ,25 ,25 ,,,
Held Item,Lum Berry,Lum Berry,Flying Gem,,,
Ability,Defiant,Strong Jaw,Hyper Cutter,,,
Nature,Jolly,Adamant,Jolly,,,
Moves,Cross Chop,Razor Shell,Stomping Tantrum,,,
,Stone Edge,Rock Slide,Acrobatics,,,
,Night Slash,Crunch,Sky Uppercut,,,
,Focus Energy,Rock Polish,Knock Off,,,
,Rustboro Gym,,,,,
Name,Youngster Josh,,,,,
Pokémon,,,,,,
,Tyrunt,Archen,Cranidos,,,
Level,23 ,23 ,23 ,,,
Held Item,Lum Berry,Choice Scarf,Lum Berry,,,
Ability,Sturdy,Defeatist,Mold Breaker,,,
Nature,Jolly,Adamant,Jolly,,,
Moves,Rock Slide,Rock Slide,Rock Tomb,,,
,Breaking Swipe,,Zen Headbutt,,,
,Stomping Tantrum,,Ice Fang,,,
,Aerial Ace,,Bite,,,
Name,Youngster Tommy,,,,,
Pokémon,,,,,,
,Sudowoodo,Carkol,Lileep,Corsola,,
Level,23 ,23 ,23 ,24 ,,
Held Item,Lum Berry,Passho Berry,Leftovers,Rindo Berry,,
Ability,Rock Head,Steam Engine,Storm Drain,Regenerator,,
Nature,Careful,Relaxed,Relaxed,Bold,,
Moves,Rock Slide,Ancient Power,Giga Drain,Scald,,
,Take Down,Incinerate,Ancient Power,Ancient Power,,
,Submission,Scorching Sands,Infestation,Calm Mind,,
,Stomping Tantrum,Sand Tomb,Recover,Recover,,
Name,Hiker Marc,,,,,
Pokémon,,,,,,
,Graveler,Graveler-Alola,Lairon,Boldore,,
Level,23 ,24 ,23 ,23 ,,
Held Item,Weakness Policy,Shuca Berry,Custap Berry,Leftovers,,
Ability,Sturdy,Rock Head,Sturdy,Solid Rock,,
Nature,Jolly,Adamant,Adamant,Careful,,
Moves,Bulldoze,Wild Charge,Iron Tail,Rock Slide,,
,Rock Tomb,Rock Tomb,Rock Slide,Stomping Tantrum,,
,Stealth Rock,Take Down,Stomping Tantrum,Sand Tomb,,
,,Submission,Reversal,Sandstorm,,
Name,Leader Roxanne [Boss],,,,,
Pokémon,,,,,,
,Bisharp,Zygarde-10%,Aurorus,Carracosta,Lunatone,Solrock
Level,23 ,23 ,24 ,24 ,25 ,25 
Held Item,Focus Sash,Soft Sand,Lum Berry,Rindo Berry,Weakness Policy,Lum Berry
Ability,Defiant,Aura Break,Refrigerate,Solid Rock,Levitate,Levitate
Nature,Naive,Jolly,Hasty,Quiet,Timid,Jolly
Moves,Iron Head,Thousand Arrows,Body Slam,Razor Shell,Stored Power,Rock Slide
,Knock Off,Dragon Claw,Power Gem,Ancient Power,Ancient Power,Psycho Cut
,Brick Break,Extreme Speed,Discharge,Aqua Jet,Icy Wind,Stomping Tantrum
,Grass Knot,Skitter Smack,Earth Power,Zen Headbutt,Hypnosis,Morning Sun
