Level,14 ,14 ,14 ,,,
Held Item,Never-Melt Ice,Magnet,Charcoal,,,
Ability,Hydration,Vital Spirit,Flame Body,,,
Nature,Timid,Naive,Naive,,,
Moves,Aurora Beam,Shock Wave,Incinerate,,,
,Psybeam,Fire Punch,Brick Break,,,
,Lovely Kiss,Ice Punch,Mach Punch,,,
,,Quick Attack,Confuse Ray,,,
Name,Tuber Lola,,,,,
Pokémon,,,,,,
,Fletchinder,Herdier,,,,
Level,14 ,14 ,,,,
Held Item,Lum Berry,Lum Berry,,,,
Ability,Flame Body,Intimidate,,,,
Nature,Jolly,Jolly,,,,
Moves,Aerial Ace,Headbutt,,,,
,Flame Charge,Bite,,,,
,Steel Wing,Ice Fang,,,,
,,Rock Smash,,,,
Name,Sailor Edmond,,,,,
Pokémon,,,,,,
,Wingull,Buizel,Palpitoad,,,
Level,13 ,15 ,14 ,,,
Held Item,Oran Berry,Rindo Berry,Lum Berry,,,
Ability,Hydration,Swift Swim,Swift Swim,,,
Nature,Timid,Rash,Modest,,,
Moves,Water Pulse,Water Pulse,Bubble Beam,,,
,Air Cutter,Aqua Jet,Mud Shot,,,
,Shock Wave,Pursuit,Sludge,,,
,Rain Dance,Sonic Boom,Rain Dance,,,
Name,Fisherman Bill,,,,,
Pokémon,,,,,,
,Caterpie,Weedle,Wurmple,Scatterbug,Blipbug,
Level,15 ,16 ,15 ,16 ,16 ,
Held Item,Choice Band,Choice Band,Choice Band,Choice Band,Choice Specs,
Ability,Shield Dust,Shield Dust,Shield Dust,Shield Dust,Swarm,
Nature,Adamant,Adamant,Adamant,Adamant,Modest,
Moves,Bug Bite,Bug Bite,Bug Bite,Bug Bite,Struggle Bug,
,,,,,,
,,,,,,
,,,,,,
Name,Tuber Ricky,,,,,
Pokémon,,,,,,
,Aipom,Nidorino,Luxio,,,
Level,14 ,15 ,14 ,,,
Held Item,Silk Scarf,Black Sludge,Lum Berry,,,
Ability,Run Away,Poison Point,Intimidate,,,
Nature,Jolly,Jolly,Jolly,,,
Moves,Double Hit,Venoshock,Spark,,,
,Fake Out,Poison Tail,Double Kick,,,
,Aerial Ace,Double Kick,Bite,,,
,Sand Attack,Sand Attack,Howl,,,
Name,Tuber Hailey,,,,,
Pokémon,,,,,,
,Mienfoo,Nidorina,Flaaffy,,,
Level,14 ,15 ,14 ,,,
Held Item,Black Belt,Lum Berry,Magnet,,,
Ability,Inner Focus,Poison Point,Static,,,
Nature,Jolly,Timid,Relaxed,,,
Moves,Force Palm,Venoshock,Shock Wave,,,
,Reversal,Water Pulse,Fire Punch,,,
,Rock Tomb,Shock Wave,Confuse Ray,,,
,Helping Hand,Toxic,Thunder Wave,,,
,Route 110,,,,,
Name,Camper Gavi [Optional],,,,,
Pokémon,,,,,,
,Bibarel,Ponyta,Eelektrik,Sunflora,Dustox,
Level,16 ,17 ,17 ,16 ,17 ,
Held Item,Lum Berry,Sitrus Berry,Sitrus Berry,Lum Berry,Black Sludge,
Ability,Unaware,Flame Body,Levitate,Chlorophyll,Shield Dust,
Nature,Jolly,Jolly,Timid,Bold,Bold,
Moves,Headbutt,Flame Wheel,Shock Wave,Energy Ball,Venoshock,
,Aqua Jet,Play Rough,Mega Drain,Sludge Bomb,Infestation,
,Pluck,Double Kick,Super Fang,Leech Seed,Roost,
,Super Fang,,Toxic,Grass Whistle,Toxic,
,Slateport Museum,,,,,
Name,Team Aqua Grunt Museum #1 [Boss],,,,,
Pokémon,,,,,,
,Murkrow,Skrelp,Tirtouga,,,
Level,15 ,16 ,16 ,,,
Held Item,Lum Berry,Black Sludge,Rindo Berry,,,
Ability,Insomnia,Poison Point,Solid Rock,,,
Nature,Jolly,Timid,Sassy,,,
Moves,Wing Attack,Water Pulse,Ancient Power,,,
,Payback,Acid,Brine,,,
,Night Shade,Protect,Aqua Jet,,,
,,Toxic,Mud Shot,,,
Name,Team Aqua Grunt Museum #2 [Boss],,,,,
Pokémon,,,,,,
,Mareanie,Frillish,Whirlipede,,,
Level,16 ,15 ,16 ,,,
Held Item,Black Sludge,Lum Berry,Rocky Helmet,,,
Ability,Merciless,Cursed Body,Speed Boost,,,
Nature,Calm,Bold,Sassy,,,
Moves,Venoshock,Hex,Venoshock,,,
,Baneful Bunker,Water Pulse,Poison Tail,,,
,Soak,Shock Wave,Pin Missile,,,
,Toxic,Recover,Rollout,,,
,Dewford Gym,,,,,
Name,Battle Girl Laura,,,,,
Pokémon,,,,,,
,Riolu,Stufful,Mankey,,,
Level,18 ,17 ,17 ,,,
Held Item,Eviolite,Sitrus Berry,Lum Berry,,,
Ability,Inner Focus,Fluffy,Defiant,,,
Nature,Jolly,Careful,Jolly,,,
Moves,Force Palm,Body Slam,Outrage,,,
,Body Slam,Force Palm,Thrash,,,
,,Bulk Up,Stomping Tantrum,,,
,,,Smelling Salts,,,
Name,Sailor Brenden,,,,,
Pokémon,,,,,,
,Farfetch’d-Galar,Heracross,,,,
Level,18 ,19 ,,,,
Held Item,Sitrus Berry,Lum Berry,,,,
Ability,Inner Focus,Swarm,,,,
Nature,Adamant,Jolly,,,,
Moves,Rock Smash,Pin Missile,,,,
,Knock Off,Rock Smash,,,,
,Dual Wingbeat,,,,,
,Quick Attack,,,,,
Name,Battle Girl Lilith,,,,,
Pokémon,,,,,,
,Makuhita,Mankey,Ledian,,,
Level,18 ,19 ,19 ,,,
Held Item,Flame Orb,Focus Sash,Muscle Band,,,
Ability,Guts,Defiant,Iron Fist,,,
Nature,Adamant,Jolly,Adamant,,,
Moves,Arm Thrust,Power-Up Punch,Drain Punch,,,
,Rock Throw,Reversal,Thunder Punch,,,
,Bullet Punch,,Ice Punch,,,
,Fake Out,,Mach Punch,,,
Name,Black Belt Cristian,,,,,
Pokémon,,,,,,
,Meditite,Machoke,Gurdurr,,,
Level,19 ,18 ,18 ,,,
Held Item,Coba Berry,Leftovers,Black Belt,,,
Ability,Pure Power,Guts,Guts,,,
Nature,Jolly,Careful,Jolly,,,
Moves,Brick Break,Vital Throw,Low Sweep,,,
,Rock Throw,Facade,Mach Punch,,,
,Fake Out,Bulk Up,Bulldoze,,,
,Detect,Protect,Rock Throw,,,
Name,Black Belt Takao,,,,,
Pokémon,,,,,,
,Breloom,Mienfoo,Buneary,,,
Level,19 ,18 ,19 ,,,
Held Item,Toxic Orb,Black Belt,Wide Lens,,,
Ability,Poison Heal,Inner Focus,Cute Charm,,,
Nature,Jolly,Jolly,Jolly,,,
Moves,Wake-Up Slap,Drain Punch,Fake Out,,,
,Bullet Seed,Rock Slide,Jump Kick,,,
,Mach Punch,Fake Out,Triple Axel,,,
,Spore,Detect,,,,
Name,Battle Girl Jocelyn,,,,,
Pokémon,,,,,,
,Kecleon,Golett,Pignite,Hakamo-o,,
Level,17 ,19 ,18 ,18 ,,
Held Item,Lum Berry,Eviolite,Lum Berry,Sitrus Berry,,
Ability,Protean,Iron Fist,Blaze,Overcoat,,
Nature,Impish,Adamant,Quiet,Sassy,,
Moves,Drain Punch,Shadow Punch,Incinerate,Dragon Breath,,
,Dizzy Punch,Mega Punch,Flame Charge,Dragon Tail,,
,Shadow Punch,Drain Punch,Arm Thrust,Iron Defense,,
,Thunder Wave,,Take Down,Protect,,
Name,Leader Brawly [Boss],,,,,
Pokémon,,,,,,
,Kubfu,Lopunny,Combusken,Hitmontop,Poliwhirl,Scraggy
Level,20 ,19 ,20 ,20 ,19 ,21 
Held Item,Iapapa Berry,Eject Button,Lum Berry,Protective Pads,Expert Belt,Eviolite
Ability,Inner Focus,Limber,Speed Boost,Technician,Water Absorb,Shed Skin
Nature,Jolly,Jolly,Naughty,Adamant,Mild,Impish
Moves,Brick Break,Retaliate,Double Kick,Mach Punch,Bubble Beam,Feint Attack
,Mega Punch,Headbutt,Incinerate,Rock Slide,Ice Beam,Power-Up Punch
,Zen Headbutt,Drain Punch,Thunder Punch,Fake Out,Hidden Power Grass,Rock Tomb
,Sucker Punch,,Work Up,Pursuit,Superpower,Rest
