Nature,Naive,Relaxed,Jolly,Brave,Careful,
Moves,Discharge,Heat Crash,Trop Kick,Revenge,Earthquake,
,Cross Chop,Heavy Slam,Knock Off,Payback,Ice Punch,
,Ice Punch,Protect,Low Kick,Liquidation,Curse,
,Fire Punch,Will-O-Wisp,Synthesis,Pain Split,Recover,
Name,Triathlete Dylan,,,,,
Pokémon,,,,,,
,Accelgor,Persian-Alola,Dodrio,,,
Level,29 ,29 ,30 ,,,
Held Item,Wise Glasses,Black Glasses,Lum Berry,,,
Ability,Sticky Hold,Technician,Early Bird,,,
Nature,Timid,Timid,Jolly,,,
Moves,Bug Buzz,Snarl,Drill Peck,,,
,Sludge Bomb,Shock Wave,Double Hit,,,
,Giga Drain,Icy Wind,Quick Attack,,,
,Water Shuriken,Nasty Plot,Drill Run,,,
Name,Triathlete Maria,,,,,
Pokémon,,,,,,
,Rapidash,Cinccino,Swellow,,,
Level,29 ,30 ,29 ,,,
Held Item,Lum Berry,Lum Berry,Silk Scarf,,,
Ability,Flame Body,Skill Link,Guts,,,
Nature,Jolly,Jolly,Naive,,,
Moves,Flare Blitz,Tail Slap,Brave Bird,,,
,Megahorn,Rock Blast,Hyper Voice,,,
,High Horsepower,Triple Axel,Heat Wave,,,
,Hypnosis,Sing,Steel Wing,,,
Name,Breeder Isaac,,,,,
Pokémon,,,,,,
,Claydol,Klinklang,Electrode,Froslass,,
Level,30 ,29 ,30 ,29 ,,
Held Item,Lum Berry,Metal Coat,Lum Berry,Lum Berry,,
Ability,Levitate,Clear Body,Static,Cursed Body,,
Nature,Modest,Adamant,Timid,Timid,,
Moves,Earth Power,Gear Grind,Electro Ball,Ice Beam,,
,Extrasensory,Return,Foul Play,Hex,,
,Signal Beam,Wild Charge,Flash Cannon,Thunder Wave,,
,Ancient Power,Autotomize,Hidden Power Ice,Will-O-Wisp,,
Name,Sr. And Jr. Anna And Meg [Double],,,,,
Pokémon,,,,,,
,Emolga,Seaking,Lanturn,Marowak,,
Level,30 ,31 ,30 ,31 ,,
Held Item,Metronome,Focus Sash,Lum Berry,Sitrus Berry,,
Ability,Motor Drive,Lightning Rod,Volt Absorb,Lightning Rod,,
Nature,Timid,Mild,Timid,Sassy,,
Moves,Discharge,Hydro Pump,Discharge,Bone Rush,,
,,Muddy Water,Brine,Flamethrower,,
,,Ice Beam,Signal Beam,Ice Beam,,
,,Flail,Icy Wind,Ancient Power,,
Name,Trainer Chelle Daycare [Boss],,,,,
Pokémon,,,,,,
,Lapras,Rhydon,Togekiss,Vespiquen,Slowbro-Galar,Delcatty
Level,30 ,32 ,30 ,31 ,31 ,32 
Held Item,Sitrus Berry,Eviolite,Scope Lens,Lum Berry,Quick Claw,Silk Scarf
Ability,Water Absorb,Rock Head,Super Luck,Pressure,Quick Draw,Normalize
Nature,Relaxed,Careful,Timid,Brave,Careful,Jolly
Moves,Frost Breath,Drill Run,Air Cutter,Attack Order,Poison Jab,Last Resort
,Thunderbolt,Rock Slide,Draining Kiss,Dual Wingbeat,Zen Headbutt,Fake Out
,Body Press,Double-Edge,Mystical Fire,Power Gem,Whirlpool,
,Sing,Stealth Rock,Grass Knot,Hidden Power Grass,Slack Off,
,Route 111,,,,,
Name,Camper Tyron & Aroma Lady Celina [Double],,,,,
Pokémon,,,,,,
,Farfetch’d,Watchog,Arbok,,Bellossom,Vileplume
Level,32 ,33 ,33 ,,33 ,33 
Held Item,Leek,Lum Berry,Black Sludge,,Lum Berry,Lum Berry
Ability,Inner Focus,Analytic,Intimidate,,Healer,Effect Spore
Nature,Jolly,Brave,Jolly,,Modest,Modest
Moves,Brave Bird,Hyper Fang,Gunk Shot,,Moonblast,Sludge Bomb
,Slash,Iron Tail,Stomping Tantrum,,Giga Drain,Giga Drain
,Leaf Blade,Aqua Tail,Sucker Punch,,Sleep Powder,Sleep Powder
,Night Slash,Revenge,Coil,,Strength Sap,Strength Sap
Name,Picnicker Bianca,,,,,
Pokémon,,,,,,
,Butterfree,Simisage,Stantler,,,
Level,33 ,33 ,33 ,,,
Held Item,Choice Specs,White Herb,Lum Berry,,,
Ability,Tinted Lens,Overgrow,Intimidate,,,
Nature,Timid,Naive,Jolly,,,
Moves,Hurricane,Leaf Storm,Double-Edge,,,
,Bug Buzz,Superpower,Jump Kick,,,
,,Rock Slide,Zen Headbutt,,,
,,Acrobatics,Hypnosis,,,
Name,Kindler Hayden,,,,,
Pokémon,,,,,,
,Oricorio-Sensu,Heatmor,Camerupt,Turtonator,,
Level,33 ,33 ,34 ,34 ,,
Held Item,Sitrus Berry,Lum Berry,Lum Berry,Lum Berry,,
Ability,Dancer,White Smoke,Solid Rock,Shell Armor,,
Nature,Timid,Lonely,Brave,Mild,,
Moves,Revelation Dance,Fire Lash,Earthquake,Dragon Pulse,,
,Air Slash,Giga Drain,Flamethrower,Fire Spin,,
,Calm Mind,Stomping Tantrum,Explosion,Explosion,,
,Teeter Dance,Rock Tomb,Stone Edge,Earthquake,,
,Route 110,,,,,
Name,Fisherman Dale,,,,,
Pokémon,,,,,,
,Golduck,Dewgong,Swanna,Kingdra,,
Level,32 ,32 ,32 ,33 ,,
Held Item,Fighting Gem,Bug Gem,Bright Powder,Normal Gem,,
Ability,Swift Swim,Thick Fat,Keen Eye,Swift Swim,,
Nature,Hasty,Hasty,Hasty,Lonely,,
Moves,Hydro Pump,Hydro Pump,Hurricane,Waterfall,,
,Cross Chop,Freeze-Dry,Hydro Pump,Breaking Swipe,,
,Ice Beam,Ice Shard,Aqua Jet,Double-Edge,,
,Psychic,Megahorn,Endeavor,Rain Dance,,
Name,Psychic Edward,,,,,
Pokémon,,,,,,
,Chimecho,Girafarig,Swoobat,,,
Level,33 ,33 ,34 ,,,
Held Item,Assault Vest,Lum Berry,Focus Sash,,,
Ability,Levitate,Inner Focus,Simple,,,
Nature,Bold,Timid,Timid,,,
Moves,Psychic,Hyper Voice,Extrasensory,,,
,Dazzling Gleam,Psyshock,Air Slash,,,
,Shadow Ball,Foul Play,Stored Power,,,
,Charge Beam,Hypnosis,Calm Mind,,,
,Mauville,,,,,
Name,Trainer Wally,,,,,
Pokémon,,,,,,
,Kirlia,Zigzagoon-Galar,,,,
Level,43 ,7 ,,,,
Held Item,,,,,,
Ability,Synchronize,Gluttony,,,,
Nature,Modest,Bashful,,,,
Moves,,,,,,
,,,,,,
,,,,,,
,,,,,,
,Mauville Gym,,,,,
Name,Guitarist Kirk,,,,,
Pokémon,,,,,,
,Pincurchin,Drifblim,Toxtricity,Raichu-Alola,,
Level,32 ,33 ,32 ,32 ,,
Held Item,Sitrus Berry,Electric Seed,Poison Barb,Lum Berry,,
Ability,Electric Surge,Unburden,Punk Rock,Surge Surfer,,
Nature,Brave,Quiet,Timid,Modest,,
Moves,Rising Voltage,Hex,Sludge Bomb,Discharge,,
,Liquidation,Acrobatics,Overdrive,Psyshock,,
,Poison Jab,Thunderbolt,Venoshock,Surf,,
,Toxic Spikes,Strength Sap,Hyper Voice,Signal Beam,,
Name,Battle Girl Vivian,,,,,
Pokémon,,,,,,
,Volbeat,Jolteon,Oricorio-Pom-Pom,Zebstrika,Galvantula,
Level,32 ,33 ,32 ,32 ,32 ,
Held Item,Focus Sash,Lum Berry,Lum Berry,Lum Berry,Lum Berry,
Ability,Prankster,Volt Absorb,Dancer,Lightning Rod,Unnerve,
Nature,Timid,Timid,Timid,Naive,Timid,
Moves,Bug Buzz,Thunderbolt,Revelation Dance,Thunderbolt,Thunderbolt,
,Discharge,Hyper Voice,Air Slash,Flamethrower,Signal Beam,
,Baton Pass,Magnet Rise,Teeter Dance,Signal Beam,Giga Drain,
,Tail Glow,Sing,Roost,Low Kick,Hidden Power Ice,
Name,Youngster Ben,,,,,
Pokémon,,,,,,
,Porygon,Rotom,Golem-Alola,Electrode,Pikachu,
Level,33 ,33 ,34 ,34 ,33 ,
Held Item,Eviolite,Leftovers,Lum Berry,Lum Berry,Light Ball,
Ability,Download,Levitate,Galvanize,Galvanize,Static,
Nature,Modest,Timid,Adamant,Hasty,Hasty,
Moves,Discharge,Discharge,Earthquake,Explosion,Volt Tackle,
,Ice Beam,Hex,Explosion,Tri Attack,Iron Tail,
,Recover,Thunder Wave,Body Slam,Signal Beam,Surf,
,Thunder Wave,Will-O-Wisp,Fire Punch,Hidden Power Grass,Extreme Speed,
Name,Guitarist Shawn & Guitarist Angelo [Double],,,,,
Pokémon,,,,,,
,Plusle,Dedenne,,Minun,Klinklang,
Level,33 ,34 ,,34 ,34 ,
Held Item,Shuca Berry,Focus Sash,,Terrain Extender,Lum Berry,
Ability,Plus,Plus,,Minus,Minus,
Nature,Timid,Timid,,Timid,Modest,
Moves,Thunderbolt,Thunderbolt,,Thunderbolt,Steel Beam,
,Signal Beam,Dazzling Gleam,,Electroweb,Thunderbolt,
,Hidden Power Ice,Rising Voltage,,Electric Terrain,Rising Voltage,
,Grass Knot,Grass Knot,,Helping Hand,Electric Terrain,
Name,Leader Wattson [Boss],,,,,
Pokémon,,,,,,
,Magnezone,Lanturn,Rotom-Fan,Zeraora,Eelektross,Ampharos-Mega
Level,34 ,35 ,35 ,35 ,34 ,35 
Held Item,Custap Berry,Leftovers,Lum Berry,Shuca Berry,Leftovers,Ampharosite
Ability,Sturdy,Volt Absorb,Levitate,Volt Absorb,Levitate,Mold Breaker
Nature,Quiet,Bold,Timid,Naughty,Careful,Modest
Moves,Discharge,Discharge,Discharge,Plasma Fists,Thunder Punch,Discharge
,Flash Cannon,Scald,Air Slash,Close Combat,Aqua Tail,Dragon Breath
,Explosion,Ice Beam,Hex,Knock Off,Drain Punch,Rest
,Hidden Power Grass,Thunder Wave,Will-O-Wisp,Grass Knot,Coil,Sleep Talk
